Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,35.150002,35.419998,34.779999,35.029999,33.583523,170300
2017-01-04,35.110001,35.250000,34.970001,35.230000,33.775269,79000
2017-01-05,34.799999,35.169998,34.709999,34.880001,33.439716,127900
2017-01-06,34.759998,35.090000,34.639999,34.959999,33.516411,163700
2017-01-09,34.810001,34.939999,34.490002,34.650002,33.219215,133600
2017-01-10,34.840000,34.980000,34.450001,34.490002,33.065826,122100
2017-01-11,34.619999,34.680000,34.130001,34.599998,33.171272,136800
2017-01-12,34.790001,34.790001,34.310001,34.430000,33.008297,84500
2017-01-13,34.459999,34.529999,34.299999,34.369999,32.950775,68700
2017-01-17,34.529999,34.770000,34.389999,34.549999,33.123344,109500
2017-01-18,34.459999,34.619999,33.599998,33.650002,32.260509,138000
2017-01-19,33.480000,33.740002,33.099998,33.279999,31.905787,148000
2017-01-20,33.509998,33.770000,33.279999,33.340000,31.963312,154500
2017-01-23,33.430000,33.430000,32.820000,33.020000,31.656523,290800
2017-01-24,32.630001,33.480000,32.630001,33.470001,32.087940,298800
2017-01-25,33.570000,33.889999,33.450001,33.810001,32.413906,305000
2017-01-26,33.959999,33.959999,33.189999,33.380001,32.001656,212500
2017-01-27,33.430000,33.599998,33.060001,33.169998,31.800329,194000
2017-01-30,33.330002,33.330002,32.570000,32.610001,31.263453,378500
2017-01-31,33.090000,33.090000,32.529999,32.880001,31.522306,413600
2017-02-01,33.060001,33.110001,32.680000,33.020000,31.656523,420900
2017-02-02,33.160000,33.240002,32.689999,32.950001,31.589417,168400
2017-02-03,33.119999,33.340000,32.650002,32.930000,31.570238,172900
2017-02-06,33.029999,33.080002,32.290001,32.450001,31.110062,147300
2017-02-07,32.279999,32.360001,31.879999,32.040001,30.716990,205100
2017-02-08,31.920000,32.270000,31.670000,32.130001,30.803272,134900
2017-02-09,32.520000,32.630001,32.209999,32.310001,30.975840,144000
2017-02-10,32.610001,32.790001,32.480000,32.619999,31.273041,159300
2017-02-13,32.700001,32.700001,32.160000,32.430000,31.090885,182800
2017-02-14,32.470001,32.520000,32.119999,32.490002,31.148409,104900
2017-02-15,32.509998,32.669998,32.340000,32.669998,31.320972,265300
2017-02-16,32.560001,32.880001,32.520000,32.799999,31.445610,233000
2017-02-17,32.430000,32.919998,32.340000,32.720001,31.368916,161000
2017-02-21,32.820000,32.860001,32.590000,32.860001,31.503128,176100
2017-02-22,32.349998,32.529999,32.130001,32.480000,31.138821,242600
2017-02-23,32.919998,32.939999,32.480000,32.639999,31.292213,254000
2017-02-24,32.720001,32.720001,31.309999,31.540001,30.237637,398600
2017-02-27,31.730000,31.930000,31.400000,31.930000,30.611530,311200
2017-02-28,31.690001,31.690001,31.240000,31.280001,29.988373,283800
2017-03-01,31.389999,31.389999,30.700001,30.910000,29.776440,633100
