Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,56.099998,56.400002,55.840000,56.380001,51.122673,683600
2017-01-04,56.770000,57.480000,56.660000,57.439999,52.083832,815100
2017-01-05,57.360001,58.040001,57.279999,57.790001,52.401196,593200
2017-01-06,57.900002,58.130001,57.759998,57.880001,52.482803,438600
2017-01-09,57.669998,57.869999,57.380001,57.689999,52.310520,500500
2017-01-10,57.869999,58.320000,57.869999,58.180000,52.754822,624100
2017-01-11,58.049999,59.040001,58.020000,58.950001,53.453022,796200
2017-01-12,59.169998,59.180000,58.590000,58.779999,53.298874,529800
2017-01-13,58.770000,59.240002,58.750000,59.110001,53.598103,560500
2017-01-17,59.130001,59.240002,58.619999,58.740002,53.262611,854900
2017-01-18,58.590000,58.750000,57.560001,57.660000,52.283318,657200
2017-01-19,57.689999,57.689999,57.360001,57.639999,52.265182,409800
2017-01-20,57.730000,58.169998,57.509998,58.070000,52.655083,528800
2017-01-23,58.020000,58.549999,57.880001,58.450001,52.999649,402000
2017-01-24,58.590000,59.509998,58.389999,59.240002,53.715984,678800
2017-01-25,59.610001,60.060001,59.540001,59.900002,54.314438,683300
2017-01-26,59.910000,60.150002,59.669998,60.009998,54.414177,590700
2017-01-27,60.049999,60.189999,59.619999,59.880001,54.296299,445900
2017-01-30,59.680000,59.779999,59.160000,59.639999,54.078682,587700
2017-01-31,59.930000,60.160000,59.450001,59.779999,54.205624,664900
2017-02-01,59.770000,59.869999,59.380001,59.730000,54.160290,504400
2017-02-02,59.849998,60.070000,59.610001,59.700001,54.133091,487400
2017-02-03,60.020000,60.500000,59.810001,60.180000,54.568333,395700
2017-02-06,59.919998,60.009998,59.549999,59.779999,54.205624,409400
2017-02-07,59.520000,60.110001,59.439999,60.060001,54.459522,480800
2017-02-08,59.959999,60.470001,59.650002,60.439999,54.804085,545700
2017-02-09,60.639999,60.930000,60.630001,60.730000,55.067043,502000
2017-02-10,60.980000,61.540001,60.980000,61.360001,55.638302,409600
2017-02-13,61.540001,61.810001,61.509998,61.570000,55.828709,558200
2017-02-14,61.619999,61.959999,61.439999,61.759998,56.000988,575000
2017-02-15,61.730000,62.349998,61.680000,62.340000,56.526913,536700
2017-02-16,62.490002,62.889999,62.419998,62.689999,56.844280,624800
2017-02-17,62.439999,62.619999,62.220001,62.470001,56.644787,515800
2017-02-21,62.509998,62.580002,62.139999,62.290001,56.481579,836300
2017-02-22,61.919998,62.299999,61.779999,62.200001,56.399967,542500
2017-02-23,62.480000,62.709999,62.209999,62.259998,56.454372,634500
2017-02-24,61.880001,62.020000,61.160000,61.290001,55.574825,841600
2017-02-27,61.320000,61.320000,60.450001,60.959999,55.275593,1081500
2017-02-28,59.830002,59.830002,58.110001,58.189999,52.763893,1824100
2017-03-01,58.560001,59.080002,58.250000,59.060001,53.552765,1327000
2017-03-02,59.000000,59.340000,58.639999,58.700001,53.226337,1198300
2017-03-03,58.680000,59.840000,58.639999,59.799999,54.223759,943000
2017-03-06,59.730000,60.070000,59.459999,59.779999,54.205624,730800
2017-03-07,59.770000,59.930000,59.540001,59.619999,54.060543,718900
2017-03-08,59.610001,59.660000,58.790001,58.880001,53.389553,736400
2017-03-09,58.820000,58.939999,58.380001,58.560001,53.099388,726800
2017-03-10,58.939999,59.099998,58.060001,58.660000,53.190063,1257300
2017-03-13,58.709999,59.400002,58.439999,59.279999,53.752254,931800
2017-03-14,58.730000,59.169998,58.480000,58.610001,53.144730,670100
2017-03-15,58.709999,58.830002,57.849998,58.750000,53.271671,1210200
2017-03-16,58.900002,59.439999,58.770000,58.799999,53.317009,502900
2017-03-17,58.869999,59.259998,58.330002,58.369999,52.927105,617600
2017-03-20,58.139999,58.250000,57.619999,57.869999,52.473732,725000
2017-03-21,58.320000,58.619999,56.900002,57.099998,51.775532,1141900
2017-03-22,56.650002,57.730000,56.369999,57.709999,52.328655,1153400
2017-03-23,57.680000,58.410000,57.590000,57.990002,52.582542,795700
2017-03-24,58.110001,58.290001,57.689999,58.139999,52.718555,753800
2017-03-27,57.689999,58.790001,57.570000,58.590000,53.126591,919500
2017-03-28,58.580002,59.330002,58.580002,59.029999,53.525558,897600
2017-03-29,59.049999,59.669998,59.009998,59.470001,53.924538,1024000
2017-03-30,59.700001,60.060001,59.470001,59.549999,53.997078,1314000
2017-03-31,58.740002,59.029999,58.419998,58.570000,53.795010,1025100
2017-04-03,58.470001,58.560001,57.480000,58.330002,53.574574,945500
2017-04-04,57.820000,58.410000,57.740002,58.240002,53.491917,1007100
2017-04-05,58.540001,58.849998,58.180000,58.180000,53.436810,1010400
2017-04-06,58.340000,58.970001,58.250000,58.700001,53.914410,812100
2017-04-07,58.759998,58.869999,58.099998,58.240002,53.491917,935600
2017-04-10,58.380001,58.470001,58.049999,58.270000,53.519463,780500
2017-04-11,58.230000,58.299999,57.349998,58.090000,53.354141,826700
2017-04-12,58.060001,58.150002,57.450001,57.830002,53.115341,804000
2017-04-13,57.830002,57.860001,56.950001,57.009998,52.362186,905500
2017-04-17,57.299999,58.090000,57.290001,57.950001,53.225559,960500
2017-04-18,57.680000,57.680000,56.790001,57.240002,52.573441,955900
2017-04-19,57.189999,57.330002,56.560001,56.650002,52.031544,816100
2017-04-20,56.750000,57.169998,56.650002,56.980000,52.334637,913400
2017-04-21,56.959999,57.150002,56.730000,56.889999,52.251968,809800
2017-04-24,57.610001,58.259998,57.599998,57.730000,53.023487,747700
2017-04-25,57.680000,57.980000,57.580002,57.790001,53.078606,795100
2017-04-26,57.799999,57.959999,56.799999,56.869999,52.233601,1274700
2017-04-27,56.990002,56.990002,54.590000,55.320000,50.809971,2197600
2017-04-28,55.240002,55.930000,54.959999,55.630001,51.094696,890100
2017-05-01,55.779999,55.910000,55.310001,55.400002,50.883450,742800
2017-05-02,55.209999,55.410000,54.830002,55.209999,50.708935,683800
2017-05-03,55.049999,55.349998,54.810001,55.130001,50.635464,761400
2017-05-04,55.450001,55.480000,54.630001,54.650002,50.194599,1041200
2017-05-05,54.799999,56.230000,54.759998,56.189999,51.609039,1202100
2017-05-08,56.320000,56.330002,55.619999,55.950001,51.388611,742200
2017-05-09,55.830002,56.049999,55.119999,55.290001,50.782417,657700
2017-05-10,55.310001,56.080002,55.240002,55.980000,51.416161,614700
2017-05-11,55.070000,55.700001,54.939999,55.360001,50.846710,928600
2017-05-12,55.119999,55.380001,54.340000,54.900002,50.424210,1021000
2017-05-15,55.360001,55.599998,55.220001,55.480000,50.956928,1021700
2017-05-16,55.840000,56.200001,55.610001,55.680000,51.140621,832600
2017-05-17,55.090000,55.160000,54.310001,54.500000,50.056824,1372200
2017-05-18,54.419998,54.950001,53.860001,54.660000,50.203781,1588000
2017-05-19,55.049999,55.990002,54.910000,55.790001,51.241653,826200
2017-05-22,56.080002,56.169998,55.799999,56.009998,51.443714,385000
2017-05-23,56.639999,56.910000,56.299999,56.360001,51.765179,863000
2017-05-24,56.459999,56.560001,56.070000,56.369999,51.774364,833400
2017-05-25,56.660000,56.869999,55.959999,56.160000,51.581493,831200
2017-05-26,56.240002,56.439999,55.910000,56.400002,51.801922,622500
2017-05-30,56.689999,57.020000,56.480000,56.869999,52.233601,995900
2017-05-31,57.070000,57.090000,56.090000,56.490002,51.884586,1036700
2017-06-01,56.779999,56.840000,56.290001,56.730000,52.105015,726200
2017-06-02,56.740002,56.900002,56.470001,56.799999,52.169312,634400
2017-06-05,56.759998,57.119999,56.230000,56.950001,52.307083,711000
2017-06-06,56.689999,57.110001,56.619999,56.990002,52.343819,787600
2017-06-07,57.020000,57.320000,56.529999,56.730000,52.105015,835900
2017-06-08,56.830002,57.650002,56.730000,57.639999,52.940830,994800
2017-06-09,57.740002,58.650002,57.650002,58.380001,53.620499,929900
