Date,Open,High,Low,Close,Adj Close,Volume
2017-06-23,104.250000,105.419998,104.239998,105.000000,99.165520,5773300
2017-06-26,105.029999,105.190002,104.029999,104.139999,98.353294,3602500
2017-06-27,104.730003,104.889999,104.029999,104.070000,98.287193,4170300
2017-06-28,104.430000,104.900002,104.040001,104.279999,98.485527,4162300
2017-06-29,104.379997,105.150002,104.050003,104.120003,98.334419,4288600
2017-06-30,104.529999,104.720001,103.889999,104.330002,98.532738,5497000
2017-07-03,104.239998,106.959999,104.239998,106.300003,100.393280,4419100
2017-07-05,105.989998,106.300003,104.269997,104.620003,98.806633,4482700
2017-07-06,104.669998,105.129997,103.709999,103.820000,98.051086,5084800
2017-07-07,103.589996,103.760002,102.809998,103.489998,97.739418,6457000
2017-07-10,103.440002,103.580002,102.599998,103.040001,97.314430,4629000
2017-07-11,103.150002,103.500000,102.550003,103.120003,97.389984,4322400
2017-07-12,104.000000,104.750000,103.470001,103.889999,98.117195,3978100
2017-07-13,103.800003,104.209999,103.459999,104.129997,98.343857,4439100
2017-07-14,104.379997,104.639999,103.730003,104.440002,98.636642,3644300
2017-07-17,104.320000,104.970001,104.080002,104.209999,98.419411,5572400
2017-07-18,104.599998,104.599998,103.510002,103.720001,97.956642,4339400
2017-07-19,103.559998,104.480003,103.510002,104.459999,98.655518,4932000
2017-07-20,105.000000,105.370003,103.820000,104.629997,98.816078,5367800
2017-07-21,104.180000,104.379997,103.150002,103.250000,97.512756,5304100
2017-07-24,103.180000,103.570000,102.919998,103.199997,97.465530,4080400
2017-07-25,104.449997,105.150002,104.320000,104.389999,98.589417,7093800
2017-07-26,104.629997,106.080002,104.199997,105.120003,99.278847,5881400
2017-07-27,104.879997,106.320000,104.610001,106.110001,100.213844,5888400
2017-07-28,106.709999,109.129997,106.360001,108.120003,102.112152,7812600
2017-07-31,108.389999,110.000000,108.150002,109.190002,103.122688,7561200
2017-08-01,109.540001,110.970001,109.419998,110.779999,104.624336,8162900
2017-08-02,110.389999,111.199997,109.849998,110.459999,104.322128,6212300
2017-08-03,110.230003,110.449997,109.050003,109.430000,103.349358,5605400
2017-08-04,109.430000,110.199997,109.430000,110.110001,103.991570,4643500
2017-08-07,109.809998,110.290001,109.580002,109.779999,103.679901,4762800
2017-08-08,110.000000,110.709999,109.769997,110.349998,104.218239,4107300
2017-08-09,110.739998,111.410004,110.260002,110.889999,104.728226,3966800
2017-08-10,111.230003,111.440002,110.029999,110.110001,103.991570,4950700
2017-08-11,110.199997,110.489998,109.129997,109.230003,103.160477,3383000
2017-08-14,109.260002,109.820000,108.320000,108.709999,102.669357,4262300
2017-08-15,108.750000,108.900002,107.529999,108.570000,102.537140,5310700
2017-08-16,107.629997,107.919998,106.690002,106.839996,101.917084,4186600
2017-08-17,106.610001,106.870003,105.910004,105.919998,101.039474,5870300
2017-08-18,105.839996,107.339996,105.500000,106.480003,101.573685,5467400
2017-08-21,106.480003,106.480003,105.300003,105.779999,100.905937,3560400
2017-08-22,105.989998,106.919998,105.809998,106.360001,101.459206,5630900
2017-08-23,106.209999,107.059998,106.110001,106.610001,101.697701,4185800
2017-08-24,106.500000,107.669998,106.330002,107.440002,102.489449,5059700
2017-08-25,107.820000,108.709999,107.519997,108.230003,103.243042,4384200
2017-08-28,108.540001,108.589996,107.269997,107.760002,102.794708,3681600
2017-08-29,107.430000,108.050003,107.040001,107.860001,102.890083,3230600
2017-08-30,107.580002,107.839996,107.099998,107.730003,102.766083,3126000
